Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
16.6857157,12.75966495,6.870588817,12.75966495,1.963025376,9.815126881,6.870588817,16.6857157,2.944538064,3.926050752,27.48235527,12.75966495,1.963025376,3.926050752,10.79663957,18.64874107,16.6857157,4.90756344,7.852101505,9.815126881,0.002677645,0.000900298,-0.007960587,-0.004223227,-0.000564632,-0.002634842,0.002345106,0.000781166,-0.004953955,-0.003082051,0.000492271,-0.003381821,-3.24E-05,0.003346583,-0.003799442,0.001098631,-0.003756121,-1.70E-05,0.002466831,0.00117711,0.005732308,0.007986244,-0.00218197,0.002099582,0.003912901,0.006165931,0.006919555,0.002013924,-0.00398391,0.000576621,-0.00233725,-0.003443515,0.004182195,0.003844772,0.000621018,-0.000300209,0.003278314,0.001138336,0.003234828,0.004203605,-0.004664802,-0.002701433,-0.004199846,-0.001008846,-0.000300529,-0.000548638,0.002678153,0.003887108,0.006300841,0.008012857,-0.002228279,-0.003047226,-0.000910506,-0.003602978,-0.00014965,0.003564012,-0.005893542,-0.005216115,0.00093039,0.00304343,mithocond
6.918951385,6.054082462,12.97303385,7.783820308,1.729737846,17.29737846,5.189213539,14.70277169,9.513558154,6.918951385,14.70277169,10.37842708,6.054082462,6.054082462,14.70277169,32.00015015,2.594606769,2.594606769,1.729737846,9.513558154,0.003058849,0.003908508,0.00065712,0.000944381,-0.000810402,-9.99E-05,0.002401929,0.003730503,0.001755824,0.002626971,0.001672923,0.005888554,0.006671077,0.009816863,0.001316409,0.006467259,0.002242803,0.002505144,-0.000991008,0.001742028,0.000934468,0.001270914,-0.002383526,0.000268547,0.002196046,0.007595198,0.003722975,0.007188065,0.002448156,0.003676234,0.000730525,0.002564936,0.00077763,0.004045702,-0.001626595,-0.000561046,-0.001582334,0.000727197,0.001089437,0.004404317,0.001716146,0.005771585,-0.003369523,0.000466185,0.00102802,0.003332973,0.000422121,0.003556397,0.000759415,0.005533063,0.000513446,0.001219499,0.001882416,0.005160816,0.001872291,0.006456358,-0.001073474,0.002180731,0.001294301,0.003415671,mithocond
27.96684588,22.52884807,9.32228196,19.42142075,3.88428415,38.06598467,19.42142075,20.19827758,2.33057049,9.32228196,25.63627539,24.85941856,10.09913879,7.7685683,13.98342294,38.06598467,13.20656611,1.55371366,4.66114098,17.86770709,-0.00067697,0.002400858,-0.000864822,0.004281155,0.002632002,0.006342676,0.002514934,0.007399161,-0.001340704,0.004290575,-0.001407723,0.003535596,0.009932965,0.011507832,0.000978471,0.004123926,0.00161257,0.004626684,0.003214342,0.00632505,0.003211178,0.006663082,-0.001109961,0.003048066,0.001817227,0.007068324,0.003961326,0.008428387,0.001719537,0.0043113,0.00221502,0.004634315,-0.000148133,0.005378884,0.005722117,0.00850308,-0.002150019,0.001046858,0.003160739,0.006340621,0.001114245,0.007530786,-0.000390766,0.003995436,0.002039872,0.004141417,0.002870153,0.007801729,0.005438691,0.010488196,-0.002008881,0.001207739,0.00140801,0.006245793,0.006256091,0.01192379,0.000461212,0.006213312,-0.001600812,0.002756633,mithocond
24.47764098,16.64479587,10.77016203,15.66569023,13.70747895,13.70747895,9.791056393,14.68658459,2.937316918,15.66569023,24.47764098,24.47764098,9.791056393,4.895528197,13.70747895,15.66569023,15.66569023,3.916422557,13.70747895,9.791056393,0.00141496,0.004646884,-0.001877036,0.002335484,0.002298748,0.003615174,-0.001581942,0.002618375,-0.005596871,-0.004359291,0.001287187,0.00215026,0.000327196,0.002272504,-0.001029436,0.00103543,0.000628479,-0.001324376,0.002933492,0.002954108,-0.005223578,-0.001893714,-0.000578669,0.001624091,0.001855582,0.003207157,0.002938027,0.005079292,-0.008570713,-0.004556936,0.007917142,0.008716839,-0.004368059,-0.000942415,-0.002069253,-3.29E-05,0.004680522,0.002748115,-0.004566205,-0.000203194,-0.002004065,-0.00226033,-0.003702623,-0.002699711,-0.003927103,-0.000456689,0.00021196,0.001214076,0.002653921,-0.000467411,0.006120558,0.005527213,-0.002758326,0.00054951,0.006158986,0.003860138,-0.002480278,-0.0021809,-0.001818971,-0.001156052,mithocond
10.29595707,14.58593918,0.857996423,6.86397138,3.43198569,17.15992845,7.721967803,5.147978535,4.289982113,1.715992845,13.72794276,12.01194992,3.43198569,5.147978535,14.58593918,5.147978535,5.147978535,6.86397138,10.29595707,4.289982113,0.006029523,0.009336117,-0.000714046,-0.002396452,0.006402416,0.006501277,0.005654617,0.00172258,-0.000628734,0.002379314,-0.002634753,-0.000100567,0.001927945,0.003043549,-2.72E-05,-0.002344643,0.004217902,0.001419181,-0.0017666,0.003185233,-0.002740393,0.003509668,-0.000755863,-0.002584062,0.006730943,0.007211075,0.004298426,0.00679861,0.001408505,0.001762779,0.005650253,0.009386612,0.008239457,0.006781731,0.001139252,0.006675314,0.002573109,0.002067689,0.004047791,0.003602404,0.002808211,0.007996792,-0.003474721,0.00106126,0.004000628,0.000550781,0.005444995,0.005012936,-0.00213796,0.00120934,-0.006509251,-0.002254246,0.000512099,-0.001617562,-0.002166262,0.000868711,0.005028662,0.002506641,-2.73E-05,0.006179788,mithocond
11.78123341,14.49997958,8.156238513,7.249989789,0,9.062487237,5.437492342,4.531243618,0.906248724,4.531243618,9.96873596,12.68748213,5.437492342,4.531243618,6.343741066,14.49997958,16.31247703,6.343741066,1.812497447,14.49997958,0.003382968,0.001120468,0.007673585,0.008480206,-0.005624283,-0.003847387,0.00032594,0.000703873,-0.000469133,-0.003379206,-0.002216472,0.001179231,-0.003922266,0.000674148,0.002883565,0.004126495,-0.004117882,-0.001644504,0.006681427,0.006469005,0.001264755,-0.001729995,0.002877011,0.003191799,0.00404453,0.005593449,-0.006956526,-0.001787541,0.002275297,0.004557752,-0.004850611,-0.000527412,0.006878408,0.008035904,0.007688791,0.001860669,0.000689508,0.002881988,0.006503594,0.006836693,-0.000464423,0.001355392,0.001070494,0.00015744,-0.006867001,-0.002251662,0.000265804,0.002131942,0.002133321,0.003620487,-0.006165154,-0.002396849,0.00805279,0.011244738,0.001295292,-1.20E-05,0.003303423,0.00752422,0.00149087,0.000454347,mithocond
20.12338041,30.18507062,21.12954943,19.11721139,11.06785923,36.22208475,17.10487335,39.24059181,19.11721139,13.08019727,68.41949341,31.19123964,9.055521186,19.11721139,22.13571846,38.23442279,19.11721139,10.06169021,11.06785923,33.20357768,0.000490636,0.002428137,-0.003369324,-0.004680584,-0.003464073,-0.00146848,0.003520774,0.006485413,0.0003901,0.000733578,-0.005780134,-0.004184308,0.00254948,0.002715009,-0.002382112,-0.00283855,-0.00266849,-0.002189404,-0.003482419,-0.002377014,0.002666181,0.004572432,0.00156686,0.003338745,0.001068876,0.001042685,-0.000841171,0.000320956,-0.004615436,-0.000887717,-0.00221297,0.000167256,-0.006943944,-0.002744545,-0.00166569,0.002467783,0.000904245,0.002442321,0.002361597,-0.000287441,-0.000675213,-0.001103073,-0.002318006,0.000629312,0.003570719,0.004237949,0.001426582,0.002750828,-0.000107538,0.001690944,0.001240349,0.000722389,0.00400666,0.001919217,-0.00173155,-0.001534576,-0.003820724,-0.000384759,0.00078398,-0.000621771,mithocond
40.28611512,39.30352694,6.878117215,22.59952799,7.860705389,29.47764521,19.65176347,44.21646781,10.80846991,14.7388226,50.11199685,17.68658712,6.878117215,14.7388226,42.25129146,26.52988069,26.52988069,10.80846991,7.860705389,43.23387964,-0.003183739,-0.000774993,-0.004163612,-0.000843306,0.001947873,0.007571903,-0.004545569,-0.00291547,-0.002677812,-0.000936766,-0.002297321,-0.000716562,-0.005141982,-0.003468745,-0.001576195,-0.000578909,0.003759688,0.002954587,-3.70E-05,0.00164423,0.004022643,0.002378684,0.000619416,0.001312094,0.004751832,0.005365003,-0.000969594,-0.000546553,-0.002569049,-0.001275536,0.001954804,0.002707803,-0.002322353,-0.000900808,-0.000823497,0.000504119,0.001048945,0.002020143,-0.001490686,-0.001287954,-0.002442997,0.001207449,0.002676738,0.003919191,0.003801526,0.001621695,0.004072857,0.003823583,0.00104714,0.001721815,0.000825269,0.001027798,-0.000245022,0.003737583,-0.00126954,0.000182468,-0.00284093,-0.001736729,-0.002615447,0.000377638,mithocond
28.18712083,30.8296634,9.689322784,16.73610299,7.927627732,21.14034062,14.97440794,36.11474856,11.45101784,19.37864557,32.59135846,35.23390103,9.689322784,8.808475258,16.73610299,23.7828832,20.25949309,7.046780207,7.927627732,20.25949309,0.002860813,0.00551552,0.002096883,0.00539599,0.003875638,0.007556793,0.000944221,0.004805154,0.007564892,0.004606666,0.001468868,0.004698233,0.003411762,0.004694505,0.001090259,0.002418171,0.004598125,0.007719397,0.001794132,0.002946248,0.001398094,0.006595868,-0.003440245,0.001234579,0.00110024,0.004466735,0.00417408,0.006198466,0.00151571,0.000904756,-0.002534743,0.000255472,-0.001408647,0.004574399,-0.003420166,0.000398394,-0.003299003,0.000386165,0.000555129,0.005254854,-0.00332296,0.002383828,-0.001030269,0.00149225,0.000318448,0.001527317,-0.000399965,0.004295015,-0.001701544,-2.74E-05,0.00039291,0.00267456,-0.000476669,0.002758827,-0.002327123,0.000970279,-0.001125171,0.001381323,0.003534668,0.002861702,mithocond
83.32805274,61.50403893,35.7120226,51.58403265,27.77601758,62.49603955,39.68002511,85.312054,37.69602386,55.55203516,94.24005965,46.62402951,29.76001884,34.72002197,54.56003453,67.45604269,48.60803076,10.91200691,27.77601758,56.54403579,-0.000205692,0.000784884,-0.004318681,-0.002650616,-0.000353554,0.002052531,0.001263379,0.003303888,-3.03E-05,0.000929711,-0.00192875,-0.001538616,0.000411273,0.000777785,-0.001530601,-0.000871376,-0.001080282,-0.000623663,-0.00146171,-0.001287419,0.000960592,0.001958082,0.00179483,0.002552744,-0.002854726,-0.001187068,0.000253767,-0.00072029,0.000891734,0.001097939,0.0014797,0.001274625,-0.00362397,-0.000950116,0.001294188,0.002760784,-0.000200076,0.000640802,-0.003104555,-0.00098512,0.001673068,0.00111272,0.001124422,0.001994033,0.000899691,0.00195094,-0.000573129,-0.001232232,-0.000511717,0.001072651,0.000763534,0.002290074,-0.001229382,0.001064145,-0.00203993,-0.001380656,0.001320766,0.002198616,0.000192961,0.002332728,mithocond
7.314340174,2.92573607,3.657170087,7.314340174,5.120038122,17.55441642,5.120038122,6.582906156,2.194302052,4.388604104,3.657170087,5.851472139,2.92573607,3.657170087,7.314340174,7.314340174,4.388604104,0.731434017,3.657170087,2.194302052,0.003274288,0.013427361,0.004041297,0.008577699,0.003365317,0.014059389,0.001469112,0.009006972,-0.002183179,0.002845996,0.002902338,0.007105737,0.002994874,0.008761942,-0.001396131,0.007553099,0.000201199,0.004666398,0.000364249,0.005776912,0.001876571,0.007398424,0.000710494,0.006636107,0.004139206,0.006358081,0.005200137,0.01227915,0.0020403,0.00344752,0.006283186,0.007130214,0.002128805,0.006384945,-0.003128638,-0.001033576,0.002291737,0.006232921,0.00194808,0.007353955,-0.000719352,0.002002357,-3.72E-05,0.009075179,0.003245659,0.011013382,-0.002787203,0.000142899,-0.003068279,0.003766258,0.004232186,0.009146249,0.002405984,0.008493689,0.002172221,0.007979274,0.005839705,0.009203486,0.004655719,0.009311279,mithocond
26.91907633,16.94904806,5.982016962,11.96403392,1.994005654,9.97002827,5.982016962,21.93406219,8.973025443,6.979019789,21.93406219,3.988011308,6.979019789,11.96403392,18.94305371,14.95504241,11.96403392,5.982016962,7.976022616,15.95204523,0.004523087,-0.002324218,-0.004034008,-0.005303451,0.001637124,-0.000122607,0.010037518,0.006519641,0.002358039,0.001148438,-0.001754028,-0.002825358,0.00516074,0.00654441,0.000971228,-0.001451875,-0.000302683,-0.000247206,-0.004737919,-0.006033689,0.008028448,0.004175356,0.002354783,0.002171646,-0.002166827,-0.000518018,-0.003590299,-0.001842049,-0.003880791,-0.003693615,-0.001738612,-0.003352082,-0.00188639,-0.001500916,9.46E-05,-0.000414634,0.004537534,0.003224865,0.001265863,-0.000410272,-0.002444004,-0.000822295,-0.000435149,0.000371296,-0.003225029,-0.003324296,-0.002698157,-0.002393239,0.000906589,0.005400218,-0.000298226,0.005167011,-0.007423606,-0.003306778,0.002355027,0.002011914,0.002723825,0.005308833,-0.003600707,-0.001897794,mithocond
19.42014955,21.3621645,1.942014955,15.53611964,3.88402991,20.39115703,8.739067297,27.18820937,5.826044865,15.53611964,27.18820937,20.39115703,6.797052342,10.68108225,25.24619441,12.62309721,17.47813459,5.826044865,10.68108225,14.56511216,0.005261171,0.009067287,-0.002008264,0.003054076,0.010561884,0.011084372,0.00668858,0.009835987,-0.00058273,-0.003524569,-0.003038825,-0.003520811,-0.003392335,0.001235268,0.001048981,0.001132846,-0.006002011,-0.003070187,-7.66E-05,-0.001506297,0.000561709,-0.00067741,-0.003310465,-0.004433625,-0.002022776,-0.000503176,-0.007492175,-0.005918244,-0.001325761,-0.000474824,-0.00418185,-0.00102418,-0.001145628,0.00251773,-0.004671486,-0.004281849,-0.004864387,-0.000813072,-0.002411782,0.001759363,0.002785548,0.004808149,-0.001206603,0.000769883,-0.001276153,-0.000434347,0.002616794,0.004427813,0.000301716,0.002757965,-0.001001546,0.000530231,-0.003046977,-0.001352262,0.005014062,0.009709763,0.004837784,0.005487997,0.00185179,0.003877019,mithocond
18.54545983,23.53846825,4.993008416,3.566434583,0.713286917,18.54545983,9.986016833,3.566434583,3.566434583,2.853147667,14.26573833,7.132869166,3.566434583,2.853147667,6.41958225,3.566434583,3.566434583,2.13986075,2.13986075,10.69930375,0.004659766,0.005892848,0.004023728,0.006758369,0.003602931,0.005993789,-0.001733741,0.000971391,-0.000546043,-0.001176624,0.002661778,0.004036273,-0.004168757,0.000987174,0.004423276,0.007783935,0.006790792,0.012927887,0.008345499,0.007519127,0.008091593,0.00974192,0.003224517,0.006803502,0.006108505,0.00712795,0.002830508,0.003414889,0.003562752,0.004980659,0.003893059,0.003134158,0.004666873,0.005803556,0.006492866,0.00582204,0.00270566,0.005438316,0.001288233,0.007257827,0.011230436,0.010035822,0.007671974,0.006670623,0.004399824,0.00547515,0.003618162,0.00583366,-0.002019474,0.003021481,-0.003652126,0.003776834,0.00534509,0.004184193,0.002244784,0.007575547,0.006858914,0.007616419,0.006021001,0.008661989,mithocond
24.5723177,7.166925995,6.143079424,9.214619137,3.071539712,15.35769856,4.095386283,18.42923827,3.071539712,10.23846571,18.42923827,16.38154513,5.119232854,3.071539712,9.214619137,9.214619137,8.190772566,0,3.071539712,19.45308484,0.009810064,0.008756119,-0.001316641,0.000822297,-0.005865118,-0.005191214,-0.001080057,8.21E-05,1.08E-05,0.001685335,-0.001560062,0.003443973,-0.00408711,-0.002105619,-0.003291941,-0.003221557,-0.000688534,-0.000573888,-0.004010772,-0.001774427,-0.006072415,-0.002588987,-0.000615378,0.002500811,0.006109992,0.00696863,0.006569695,0.006228073,0.002966782,0.002883677,8.56E-05,0.001061562,0.001261895,-0.004005331,-0.000958829,-3.92E-05,-0.00204399,-0.001270301,-0.004907948,-0.00081232,-0.000353695,0.000968361,-0.00306938,-0.0023138,-0.001280713,-0.000425206,-0.009316322,-0.004614221,-0.003975053,0.003160634,-0.000362494,0.004297647,0.00030127,0.007889019,-0.003904099,0.000411329,-0.005928532,-0.004106806,-0.002732647,-0.001657536,mithocond
61.49497406,32.21165308,16.59388189,37.09220658,12.68943909,44.90109217,31.23554238,66.37552756,8.784996295,44.90109217,73.20830246,69.30385966,18.54610329,30.25943168,32.21165308,46.85331357,37.09220658,0.976110699,17.56999259,62.47108476,0.001835782,0.002862001,-0.005576333,-0.004861507,0.001663318,0.002445694,0.001196776,0.002954453,-0.002068445,-0.002039111,-0.000383519,1.67E-06,0.002318341,0.002950095,0.00392856,0.004357448,-0.002381845,-0.000686407,-0.001256263,-0.00181991,-0.002009827,-0.000518758,-0.000398498,0.002089326,-0.004109204,-0.001908516,-0.003397554,-0.003683349,0.001928224,0.001889309,0.000505237,0.000521744,-0.003765398,-0.001109124,-0.002453441,0.000224072,-0.001806837,-0.000471863,0.003060926,0.003529352,0.001904624,0.002490415,-0.003296627,-0.000439051,-0.000681524,0.001059387,0.002344046,0.002680958,0.002477075,0.003853471,-0.000760265,0.001622382,0.001642898,0.002934972,0.0021928,0.003885518,0.001313697,0.003723248,-0.000181343,0.001566001,mithocond
29.91458325,16.40477146,5.789919338,8.684879007,4.824932781,14.47479834,17.36975801,19.29973113,6.754905894,19.29973113,26.05463702,8.684879007,10.61485212,2.894959669,22.19469079,15.4397849,11.57983868,1.929973113,8.684879007,16.40477146,0.003973057,0.00526273,-0.002621536,-0.00197233,0.000989068,0.001665629,0.000658859,-0.000407507,0.002306275,-0.002140258,-0.003228797,-0.002042443,0.00360916,0.003181773,-0.005005658,-0.00280017,-0.002457735,-0.00232893,-0.0004696,0.002564425,0.004295027,0.00683908,-0.001467425,0.001463301,-0.001238537,-0.001345497,0.004320275,0.005495386,0.002069726,0.000982531,-0.001575243,0.000406905,-0.0009844,-0.000360263,0.002993598,0.004770111,-0.000701143,0.000151816,-0.005162258,-0.001067584,-0.000981779,0.000211748,0.000732626,-0.000710911,-0.00172862,0.001633676,0.002853753,-0.00017659,0.00182009,0.002158955,-0.001036439,-0.001064681,-0.005979142,-0.002502946,0.004216744,0.007139002,0.007609041,0.004998293,-0.002278589,-0.000522206,mithocond
34.77697936,34.77697936,7.949023855,19.87255964,13.91079175,30.80246744,17.88530367,51.66865506,13.91079175,11.92353578,38.75149129,21.8598156,8.942651836,19.87255964,25.83432753,30.80246744,18.87893165,9.936279818,8.942651836,25.83432753,0.001062024,0.003343266,-0.001011841,0.000374982,0.005797723,0.006654396,-0.002062143,-0.000476387,-0.002343132,-0.000406824,-0.003914141,1.60E-05,0.000552748,0.001343968,-0.002588722,-0.001870982,0.00025772,0.000249953,-0.00106647,-0.001349102,0.0075341,0.007040265,0.004870958,0.005394152,-0.005734116,-0.000730603,-0.004352859,-0.003146966,0.002165707,0.005104799,-0.000391784,0.00084524,-0.003044691,-0.003498331,0.002396651,0.002423198,-0.000199908,0.004169988,-0.005346618,-0.002005887,-0.001123073,-0.002337197,0.000283652,0.003021314,-0.002983827,-0.0008597,0.001438404,0.003183992,-0.00199116,-0.001489234,-0.006146563,-0.001113444,-0.001760088,-0.000221484,0.000834403,0.000948706,-0.000716062,0.001554553,-0.001636666,0.001429116,mithocond
38.32123478,23.19443158,5.042267735,14.11834966,6.050721281,15.1268032,7.059174828,28.23669931,10.08453547,6.050721281,37.31278124,14.11834966,13.10989611,10.08453547,26.21979222,25.21133867,10.08453547,3.025360641,14.11834966,21.17752449,0.001293752,0.000561393,-0.00133644,0.001794304,0.000453614,-0.000394231,-0.002205806,-0.002363322,-0.002539268,3.52E-05,0.001607981,0.001640037,0.009256309,0.005251003,0.001508759,-0.00045814,-0.000717815,-0.001259675,0.003115956,0.003198957,-0.007979726,-0.004436191,-0.00181502,-0.001519076,-0.003697125,-0.001527925,0.000858726,-0.000676928,-0.001946443,-0.001514038,0.00095593,0.000681518,0.001332082,0.001551325,-0.000216536,0.001663484,-0.000902553,-0.001290488,-0.006000047,-0.003306118,-0.001319444,-0.001533668,0.003592067,0.00065589,-0.002869469,-0.000372094,0.003893663,0.000818645,-0.000458028,0.001442421,0.002164797,0.002396986,-0.000557057,0.001457486,-0.001568272,-0.001859149,-0.001806818,-0.001073106,-0.000639384,0.000523551,mithocond
26.31962159,17.54641439,4.874003999,12.6724104,4.874003999,14.622012,7.798406398,18.52121519,5.848804798,9.748007997,24.37001999,12.6724104,3.899203199,8.773207197,18.52121519,25.34482079,12.6724104,1.949601599,7.798406398,28.26922319,-0.00093087,-0.003657732,0.004461563,0.005590129,-0.000430762,0.003817289,-0.000711261,-0.002361465,0.000293889,0.003493176,0.001824232,0.004382996,0.002662432,9.32E-05,0.001183181,0.003728999,0.006837794,0.003197231,0.000506053,0.002776334,0.00307817,0.001821468,-0.001915769,-0.000770535,0.002639919,0.000522094,-0.002864429,-0.001278697,0.00164507,0.003656225,-0.006933849,-0.003388585,0.001546587,-0.000641085,-0.002374947,0.000832853,0.001806523,0.002956122,0.004796955,0.003224363,0.001807779,0.004368029,-0.00484356,-0.001854542,-0.00261614,-0.000766114,0.001152695,0.00323662,-0.004923438,-0.002753057,0.001843854,0.000475096,-0.000610851,0.000333211,-0.001729125,-0.003568438,-0.003590463,-0.000270271,-0.002269605,-0.003337303,mithocond
1.850685445,3.70137089,1.233790297,4.318266038,3.084475742,13.57169326,1.850685445,1.233790297,2.467580593,0,6.785846632,3.084475742,1.233790297,1.850685445,1.233790297,2.467580593,3.084475742,0,0,3.084475742,0.000391852,0.013542617,0.002339314,0.005066217,-0.001032881,0.011877372,0.003865797,0.014103676,-0.001603105,0.005212371,0.003425108,0.015473487,0.005589838,0.013016878,-0.0018064,0.002622815,0.002420093,0.010197704,0.001329512,0.014254936,0.007027019,0.006289461,-0.002037786,0.005469422,0.013089846,0.020770397,0.002259331,0.011840208,0.005891751,0.010876424,-0.002779407,0.008150798,0.005113067,0.011514495,0.00204077,0.008784732,0.003313388,0.012913475,0.00239417,0.00978601,-0.000590353,0.005635608,0.00384197,0.008094265,0.00020918,0.011065788,0.006735492,0.011443371,0.001148614,0.005850558,0.000983231,0.007776806,0.00091084,0.00833647,0.002889841,0.009313295,0.005631586,0.007790687,0.005272342,0.017770487,mithocond
8.046179497,6.436943598,4.023089749,3.218471799,1.609235899,6.436943598,2.413853849,7.241561548,0.80461795,1.609235899,3.218471799,10.46003335,0.80461795,1.609235899,7.241561548,9.655415397,5.632325648,0.80461795,1.609235899,6.436943598,0.003575277,0.008190053,-0.003486106,0.003370353,-0.001012269,0.005207759,0.003325135,0.00970098,-0.001760649,0.000814722,-0.003853707,-0.002808819,0.002531417,0.00941498,-0.000826536,0.004815918,-0.00101412,0.001812664,0.004201051,0.005003708,0.004717662,0.006464832,-0.001336801,0.005619562,-0.007061666,0.001209842,0.002904837,0.008502134,0.004696745,0.007742596,0.003233933,0.004643263,0.00740106,0.008096034,0.007932287,0.011768943,0.004227585,0.007413296,-0.00333474,0.002323183,0.009270901,0.011252734,0.004022151,0.005619609,0.000191809,0.002984845,-0.00791376,-0.001260099,-0.00204497,0.004475827,0.005222167,0.007794485,0.000859505,-0.000303595,9.93E-05,0.002197221,0.003119332,0.006405221,0.000400765,0.008622169,mithocond
23.74242282,21.67786432,6.193675519,10.32279253,3.09683776,21.67786432,12.38735104,33.0329361,7.225954772,14.45190954,39.22661162,16.51646805,15.4841888,11.35507179,16.51646805,19.61330581,18.58102656,8.258234026,10.32279253,23.74242282,-0.002267704,0.00215521,-0.003556025,-0.003652349,0.003405652,0.005419084,0.002658117,0.001541718,0.003415038,-0.001652382,-0.001889637,-0.005907682,-0.003329129,-0.000712288,0.008595748,0.006245498,0.001796574,0.00039873,-0.003955974,-0.002126571,0.002816151,0.003214613,0.004394635,0.003201798,0.004129637,0.005125448,-0.006593835,-0.004833498,-0.00761206,-0.006019537,0.006879124,0.005102165,0.004911871,0.003316428,-0.007513388,-0.004546731,-0.005143332,-0.002865522,-0.0020684,0.001493164,-0.007532896,-0.003841279,-0.006041415,-0.004278737,0.000128876,-0.000505082,-2.26E-05,-0.001873997,0.003079508,0.001912814,-0.008734479,-0.006706792,-0.000419967,-0.001373689,0.00112117,0.001209581,0.001245508,0.000509289,-0.004377273,0.000251804,mithocond
23.5207714,21.56070712,8.820289276,13.72044999,6.860224993,20.58067498,3.920128567,24.50080355,5.880192851,15.68051427,30.3809964,21.56070712,12.74041784,11.7603857,16.66054641,31.36102854,21.56070712,4.900160709,13.72044999,26.46086783,-0.001041179,0.001700399,-0.007330249,-0.006860923,0.002863931,0.003441845,0.000933073,0.001115313,-0.000823939,0.002197639,-0.00300297,-0.00133527,0.001507712,0.002050048,0.001872039,0.005084252,-0.004723558,-0.001227194,-0.005334164,-0.005003176,0.005674714,0.005801313,0.001286764,0.00480335,0.000137188,0.000315838,0.002985393,0.005100633,0.001280817,0.000353531,-9.64E-05,0.001322585,0.002229008,0.001464383,0.001403549,-0.001536499,-0.005963256,-5.76E-05,0.005012042,0.004073868,0.003233872,0.00272215,-0.000150407,-0.000325669,-0.007110353,-0.004902692,0.001591587,-0.000674232,4.06E-05,0.001671219,-0.005199436,-0.001502066,0.002917765,0.005036339,0.001053508,0.001925288,-0.001228882,0.000341876,-0.002059049,0.000911553,mithocond
46.75306639,54.69226634,33.52106647,50.2815997,8.821333281,77.62773287,41.46026642,29.11039983,23.81759986,44.98879973,89.09546614,74.98133289,17.64266656,31.75679981,28.2282665,57.33866632,44.98879973,15.87839991,20.28906655,55.57439967,-0.001590525,0.000657521,-0.00709123,-0.004632297,-0.000204153,0.003498142,0.002941501,0.005690643,0.000267104,0.00087734,0.000448672,0.003163835,0.003773046,0.008722867,0.001173752,0.003643152,0.000837793,0.002918404,-0.000426036,0.002672923,0.002408094,0.00585963,-0.000589017,0.002244514,0.000941632,0.00360807,0.00125387,0.003307131,0.001106093,0.002837141,0.002600436,0.004711,0.000939483,0.004200697,-0.001268322,0.001311881,0.002317129,0.003248995,0.00258968,0.004268988,-0.001381873,0.001949988,0.002912061,0.005252249,0.003104852,0.003446883,0.001817996,0.004590005,-0.00353875,-0.000133311,-0.001490812,0.002328125,0.007076935,0.007206624,0.000322482,0.001713815,-0.002705987,0.001355339,0.002319483,0.00648099,mithocond
